"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"752","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",27,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A strong night wind came in the open window. |The papers on the desk blew off onto the floor./","Did a strong night wind come in the open window?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",1460,1
"753","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1084,1
"754","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1079,1
"755","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",30,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg borrowed a lot of money to buy a house. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",1165,1
"756","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",31,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy felt very dizzy and fainted at her work. |She was carried unconscious to a hospital./","Did Cathy feel comfortable?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",884,1
"757","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",32,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick came home late after his evening class. |A mirror fell down and shattered on the floor./","Did Dick come home late?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",706,1
"758","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",893,1
"759","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",1181,1
"760","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",35,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy drank too much beer at a party yesterday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",909,1
"761","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",1872,1
"762","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",37,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog jumped at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog jump at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",909,1
"763","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"a",38,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane enrolled in an English course this semester. |She began to worry about her final exam./","Did Jane enroll in a Math course?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1079,1
"764","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",1358,1
"765","3FTF2T8WLSL5UF7DQSBHMFPRA9OW9D",2,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",1721,1
"766","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",2648,1
"767","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",2510,1
"768","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",1912,1
"769","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"N",2784,1
"770","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",3589,1
"771","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",1,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital. |They went quickly to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",2739,1
"772","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",1563,1
"773","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",3,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals |that mostly had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",1527,1
"774","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",1914,1
"775","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",2418,1
"776","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",6,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband. |The smuggler hid it inside his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",2238,1
"777","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",1686,1
"778","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",8,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities |who had just recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",1689,1
"779","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",1632,1
"780","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1685,1
"781","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",11,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool. |He was an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1376,1
"782","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",1393,1
"783","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",13,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset |to speak with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",1081,1
"784","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",14,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to finish the film&#44 the director worked through the night |by skipping his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"Y",1394,0
"785","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",15,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bob worried that rain would ruin his vacation. |He turned on the TV for a weather report./","Did Bob worry about the snow?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1262,1
"786","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",16,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat. |The trainers kept it just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",2483,1
"787","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",1227,1
"788","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",2076,1
"789","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",19,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed worked with his father in a law office. |They had a heated discussion until midnight./","Did Ed work with his father?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",1568,1
"790","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",20,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry found typing errors in his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1261,1
"791","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1376,1
"792","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",1321,1
"793","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",23,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat was very good at keeping mice away. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",3009,1
"794","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",24,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen took the nine o'clock bus to her office. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1432,1
"795","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",25,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill's report card showed that she worked very hard. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",1526,1
"796","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",1146,1
"797","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",27,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A strong night wind came in the open window. |The papers on the desk blew off onto the floor./","Did a strong night wind come in the open window?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",1407,1
"798","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1084,1
"799","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1236,1
"800","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",30,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg borrowed a lot of money to buy a house. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",1715,1
"801","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",31,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy felt very dizzy and fainted at her work. |She was carried unconscious to a hospital./","Did Cathy feel comfortable?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",1074,1
"802","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",32,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick came home late after his evening class. |A mirror fell down and shattered on the floor./","Did Dick come home late?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"N",2247,0
"803","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",1298,1
"804","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",1705,1
"805","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"a",35,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy drank too much beer at a party yesterday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",1397,1
"806","3VSOLARPKCC83H5PG80FHIEUCFC39U",2,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",1534,1
