dat_Subject,list,display_order,type,id,con,fab_stimulus,fab_question,fab_key,fab_instruction,fab_feedback,dat_Trial,dat_LoopNumber,dat_LoopSum,dat_AreaNumber,dat_AreaSum,dat_Ans,dat_AnsReactionTime,dat_Accuracy,dat_GD,dat_NRO,dat_NRI,dat_PRO,dat_PRI,dat_RPD,dat_SRPD,dat_RRT,dat_TRT,dat_NOF,dat_MFD
208,2,14,filler,filler_27,,/+/The letter that came this morning was from a friendly classmate./,Did the letter arrive this morning?,Y,,0,20,1,1,1,1,Y,79779,1,1188,0,0,0.0000,0.0000,1188,1188,0,1188,1,1188
208,2,14,filler,filler_27,,/+/The letter that came this morning was from a friendly classmate./,Did the letter arrive this morning?,Y,,0,20,2,11,1,11,Y,79779,1,9959,0,0,0.0000,0.0000,9959,9959,0,9959,1,9959
208,2,15,filler,filler_15,,/+/The book contained many useful information which could benefit the health./,Could the book be helpful for health?,Y,,0,21,1,1,1,1,Y,2403,1,790,0,0,0.0000,0.0000,790,790,0,790,1,790
208,2,15,filler,filler_15,,/+/The book contained many useful information which could benefit the health./,Could the book be helpful for health?,Y,,0,21,2,11,1,11,Y,2403,1,7728,0,0,0.0000,0.0000,7728,7728,0,7728,1,7728
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,1,1,1,1,N,14962,1,767,0,0,0.0000,0.0000,767,767,0,767,1,767
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,13,1,3,N,14962,1,1647,0,1,0.0000,0.5000,1647,1647,3112,4759,2,2380
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,13,2,2,N,14962,1,1369,1,1,0.3333,0.3333,1369,1369,1672,3041,3,1014
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,13,3,4,N,14962,1,4623,1,1,0.3333,0.3333,4623,4623,6702,11325,3,3775
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,13,4,1,N,14962,1,777,1,1,0.3333,0.3333,777,777,839,1616,3,539
208,2,16,target,target_6,C,/+/The six volunteers * who were * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,13,5,3,N,14962,1,3656,1,0,0.5000,0.0000,21912,9587,5931,9587,2,4794
208,2,17,filler,filler_5,,/+/The author said that the new book was based on a real story./,Was the book entirely imaginary? ,N,,0,23,1,1,1,1,N,4050,1,1526,0,0,0.0000,0.0000,1526,1526,0,1526,1,1526
208,2,17,filler,filler_5,,/+/The author said that the new book was based on a real story./,Was the book entirely imaginary? ,N,,0,23,2,13,1,13,N,4050,1,17542,0,0,0.0000,0.0000,17542,17542,0,17542,1,17542
208,2,18,filler,filler_38,,/+/The gatekeeper refused to hand over the door key to the man./,Did the gatekeeper refuse to hand over the key?,Y,,0,24,1,1,1,1,Y,2402,1,479,0,0,0.0000,0.0000,479,479,0,479,1,479
208,2,18,filler,filler_38,,/+/The gatekeeper refused to hand over the door key to the man./,Did the gatekeeper refuse to hand over the key?,Y,,0,24,2,12,1,12,Y,2402,1,8976,0,0,0.0000,0.0000,8976,8976,0,8976,1,8976
208,2,19,filler,filler_37,,/+/The tiger was caught after it ate two persons within one week./,Was the tiger caught?,Y,,0,25,1,1,1,1,Y,1443,1,648,0,0,0.0000,0.0000,648,648,0,648,1,648
208,2,19,filler,filler_37,,/+/The tiger was caught after it ate two persons within one week./,Was the tiger caught?,Y,,0,25,2,12,1,12,Y,1443,1,14688,0,0,0.0000,0.0000,14688,14688,0,14688,1,14688
208,2,20,target,target_7,G,/+/The old man * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,1,1,1,1,Y,6210,0,631,0,0,0.0000,0.0000,631,631,0,631,1,631
208,2,20,target,target_7,G,/+/The old man * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,11,1,3,Y,6210,0,1192,0,1,0.0000,0.5000,1192,1192,1664,2856,2,1428
208,2,20,target,target_7,G,/+/The old man * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,11,2,5,Y,6210,0,3512,1,2,0.2500,0.5000,3512,3512,4247,7759,4,1940
208,2,20,target,target_7,G,/+/The old man * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,11,3,1,Y,6210,0,919,2,1,0.5000,0.2500,1542,1183,1242,2161,4,540
208,2,20,target,target_7,G,/+/The old man * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,11,4,2,Y,6210,0,2175,1,0,0.5000,0.0000,10505,3975,1800,3975,2,1988
208,2,21,filler,filler_18,,/+/The actual price of the clothes was much higher than the man had expected./,Was the price of the clothes low?,N,,0,27,1,1,1,1,N,2875,1,606,0,0,0.0000,0.0000,606,606,0,606,1,606
208,2,21,filler,filler_18,,/+/The actual price of the clothes was much higher than the man had expected./,Was the price of the clothes low?,N,,0,27,2,14,1,14,N,2875,1,9247,0,0,0.0000,0.0000,9247,9247,0,9247,1,9247
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,1,1,1,1,Y,33181,0,375,0,0,0.0000,0.0000,375,375,0,375,1,375
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,12,1,3,Y,33181,0,1880,0,2,0.0000,0.6667,1880,1880,1608,3488,3,1163
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,12,2,2,Y,33181,0,847,2,1,0.5000,0.2500,1942,1558,1807,2654,4,664
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,12,3,4,Y,33181,0,3849,1,1,0.3333,0.3333,3849,3849,2760,6609,3,2203
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,12,4,1,Y,33181,0,768,1,2,0.2500,0.5000,768,768,1016,1784,4,446
208,2,22,target,target_9,C,/+/The famous scientist * who was * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,12,5,2,Y,33181,0,3712,2,0,0.6667,0.0000,11720,5624,1912,5624,3,1875
208,2,23,filler,filler_2,,/+/The small town near Taipei was famous for its rich seafood resources./,Was the small town famous?,Y,,0,29,1,1,1,1,Y,4395,1,758,0,0,0.0000,0.0000,758,758,0,758,1,758
208,2,23,filler,filler_2,,/+/The small town near Taipei was famous for its rich seafood resources./,Was the small town famous?,Y,,0,29,2,12,1,12,Y,4395,1,11855,0,0,0.0000,0.0000,11855,11855,0,11855,1,11855
208,2,24,filler,filler_30,,/+/The pop star contributed four million to the Hope project yesterday./,Did the pop star donate money yesterday?,Y,,0,30,1,1,1,1,Y,6772,1,471,0,0,0.0000,0.0000,471,471,0,471,1,471
208,2,24,filler,filler_30,,/+/The pop star contributed four million to the Hope project yesterday./,Did the pop star donate money yesterday?,Y,,0,30,2,11,1,11,Y,6772,1,8767,0,0,0.0000,0.0000,8767,8767,0,8767,1,8767
208,2,25,target,target_10,G,/+/The skilled hunters * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,1,1,1,1,Y,6331,1,399,0,0,0.0000,0.0000,399,399,0,399,1,399
208,2,25,target,target_10,G,/+/The skilled hunters * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,11,1,3,Y,6331,1,4998,0,1,0.0000,0.5000,4998,4998,6639,11637,2,5819
208,2,25,target,target_10,G,/+/The skilled hunters * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,11,2,4,Y,6331,1,9328,0,0,0.0000,0.0000,9328,9328,6765,16093,2,8047
208,2,25,target,target_10,G,/+/The skilled hunters * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,11,3,2,Y,6331,1,1728,1,1,0.3333,0.3333,1728,1728,2028,3756,3,1252
208,2,25,target,target_10,G,/+/The skilled hunters * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,11,4,2,Y,6331,1,1616,1,0,0.5000,0.0000,20000,4568,2952,4568,2,2284
208,2,26,filler,filler_21,,/+/The employees were willing to work in a nice environment./,Did the employees want to work in a poor environment?,N,,0,32,1,1,1,1,N,2627,1,639,0,0,0.0000,0.0000,639,639,0,639,1,639
208,2,26,filler,filler_21,,/+/The employees were willing to work in a nice environment./,Did the employees want to work in a poor environment?,N,,0,32,2,10,1,10,N,2627,1,7488,0,0,0.0000,0.0000,7488,7488,0,7488,1,7488
208,2,27,filler,filler_20,,/+/The woman's pretty dress was burned by those naughty boys./,Was the dress burned by the boys?,Y,,0,33,1,1,1,1,Y,7356,1,535,0,0,0.0000,0.0000,535,535,0,535,1,535
208,2,27,filler,filler_20,,/+/The woman's pretty dress was burned by those naughty boys./,Was the dress burned by the boys?,Y,,0,33,2,10,1,10,Y,7356,1,7280,0,0,0.0000,0.0000,7280,7280,0,7280,1,7280
208,2,28,filler,filler_36,,/+/The biology expert argued that wild animals should be protected now./,Did the biology expert argue to pretect wild animals?,Y,,0,34,1,1,1,1,Y,12997,1,558,0,0,0.0000,0.0000,558,558,0,558,1,558
208,2,28,filler,filler_36,,/+/The biology expert argued that wild animals should be protected now./,Did the biology expert argue to pretect wild animals?,Y,,0,34,2,11,1,11,Y,12997,1,7010,0,0,0.0000,0.0000,7010,7010,0,7010,1,7010
208,2,29,target,target_18,G,/+/The young repairman * paid for the bill * said * thanks to the hostess./,Did the repairman pay for the bill?,N,,0,35,1,1,1,1,N,4859,1,504,0,0,0.0000,0.0000,504,504,0,504,1,504
208,2,29,target,target_18,G,/+/The young repairman * paid for the bill * said * thanks to the hostess./,Did the repairman pay for the bill?,N,,0,35,2,12,1,3,N,4859,1,1760,0,1,0.0000,0.5000,1760,1760,2439,4199,2,2100
208,2,29,target,target_18,G,/+/The young repairman * paid for the bill * said * thanks to the hostess./,Did the repairman pay for the bill?,N,,0,35,2,12,2,4,N,4859,1,2632,1,1,0.3333,0.3333,2632,2632,3401,6033,3,2011
208,2,29,target,target_18,G,/+/The young repairman * paid for the bill * said * thanks to the hostess./,Did the repairman pay for the bill?,N,,0,35,2,12,3,1,N,4859,1,1792,1,0,0.5000,0.0000,8311,2471,679,2471,2,1236
208,2,29,target,target_18,G,/+/The young repairman * paid for the bill * said * thanks to the hostess./,Did the repairman pay for the bill?,N,,0,35,2,12,4,4,N,4859,1,3193,0,0,0.0000,0.0000,3193,3193,0,3193,1,3193
208,2,30,filler,filler_33,,/+/The old fireman did not believe that his wife was capable of making decisions./,Did the fireman believe his wife in making decisions?,N,,0,36,1,1,1,1,N,3986,1,727,0,0,0.0000,0.0000,727,727,0,727,1,727
208,2,30,filler,filler_33,,/+/The old fireman did not believe that his wife was capable of making decisions./,Did the fireman believe his wife in making decisions?,N,,0,36,2,14,1,14,N,3986,1,13630,0,0,0.0000,0.0000,13630,13630,0,13630,1,13630
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,1,1,1,1,Y,8492,1,408,0,0,0.0000,0.0000,408,408,0,408,1,408
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,2,12,1,3,Y,8492,1,2423,0,1,0.0000,0.5000,2423,2423,2080,4503,2,2252
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,2,12,2,2,Y,8492,1,1768,0,0,0.0000,0.0000,1768,1768,808,2576,2,1288
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,2,12,3,4,Y,8492,1,2703,1,2,0.2500,0.5000,2703,2703,7102,9805,4,2451
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,2,12,4,1,Y,8492,1,1464,2,2,0.4000,0.4000,1464,1464,2375,3839,5,768
208,2,31,target,target_12,C,/+/The new manager * who was * promised a better office * worked * much harder./,Did someone promise the manager an office?,Y,,0,37,2,12,5,2,Y,8492,1,1664,2,0,0.6667,0.0000,17404,5039,3375,5039,3,1680
208,2,32,filler,filler_26,,/+/The magazine was expanded greatly in the number of pages./,Was the magazine expanded?,Y,,0,38,1,1,1,1,Y,17068,1,620,0,0,0.0000,0.0000,620,620,0,620,1,620
208,2,32,filler,filler_26,,/+/The magazine was expanded greatly in the number of pages./,Was the magazine expanded?,Y,,0,38,2,10,1,10,Y,17068,1,17949,0,0,0.0000,0.0000,17949,17949,0,17949,1,17949
208,2,33,filler,filler_16,,/+/The student with blue eyes made many mistakes of all the class./,Did the student with blue eyes never make mistakes?,N,,0,39,1,1,1,1,N,2619,1,798,0,0,0.0000,0.0000,798,798,0,798,1,798
208,2,33,filler,filler_16,,/+/The student with blue eyes made many mistakes of all the class./,Did the student with blue eyes never make mistakes?,N,,0,39,2,12,1,12,N,2619,1,17663,0,0,0.0000,0.0000,17663,17663,0,17663,1,17663
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,1,1,1,1,Y,3387,0,1055,0,0,0.0000,0.0000,1055,1055,0,1055,1,1055
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,13,1,3,Y,3387,0,2800,0,1,0.0000,0.5000,2800,2800,1493,4293,2,2147
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,13,2,2,Y,3387,0,952,0,0,0.0000,0.0000,952,952,680,1632,2,816
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,13,3,5,Y,3387,0,2864,0,3,0.0000,0.6000,2864,2864,4151,7015,5,1403
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,13,4,2,Y,3387,0,1671,4,1,0.6667,0.1667,2743,2366,4451,6122,6,1020
208,2,34,target,target_13,C,/+/An American teenager * who was * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,13,5,1,Y,3387,0,1217,1,0,0.5000,0.0000,11201,1498,281,1498,2,749
208,2,35,filler,filler_13,,/+/The strange man on the subway sold fake watches to different passengers./,Did the strange man sell fake watches?,Y,,0,41,1,1,1,1,Y,3339,1,695,0,0,0.0000,0.0000,695,695,0,695,1,695
208,2,35,filler,filler_13,,/+/The strange man on the subway sold fake watches to different passengers./,Did the strange man sell fake watches?,Y,,0,41,2,12,1,12,Y,3339,1,14705,0,0,0.0000,0.0000,14705,14705,0,14705,1,14705
208,2,36,filler,filler_19,,/+/The boss asked the salesman to give some explanations for his mistake./,Did the boss want an explanation from the salesman?,Y,,0,42,1,1,1,1,Y,4349,1,511,0,0,0.0000,0.0000,511,511,0,511,1,511
208,2,36,filler,filler_19,,/+/The boss asked the salesman to give some explanations for his mistake./,Did the boss want an explanation from the salesman?,Y,,0,42,2,12,1,12,Y,4349,1,6301,0,0,0.0000,0.0000,6301,6301,0,6301,1,6301
208,2,37,target,target_20,G,/+/The foreign client * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,1,1,1,1,Y,4011,0,703,0,0,0.0000,0.0000,703,703,0,703,1,703
208,2,37,target,target_20,G,/+/The foreign client * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,11,1,3,Y,4011,0,2088,0,1,0.0000,0.5000,2088,2088,9128,11216,2,5608
208,2,37,target,target_20,G,/+/The foreign client * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,11,2,4,Y,4011,0,2496,1,2,0.2500,0.5000,2496,2496,7656,10152,4,2538
208,2,37,target,target_20,G,/+/The foreign client * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,11,3,2,Y,4011,0,1576,1,0,0.3333,0.0000,1576,1576,3216,4792,3,1597
208,2,37,target,target_20,G,/+/The foreign client * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,11,4,2,Y,4011,0,3299,1,0,0.5000,0.0000,25483,5483,2184,5483,2,2742
208,2,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,1,1,1,1,Y,6485,1,694,0,0,0.0000,0.0000,694,694,0,694,1,694
208,2,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,2,11,1,11,Y,6485,1,8483,0,0,0.0000,0.0000,8483,8483,0,8483,1,8483
208,2,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,1,1,1,1,Y,10362,1,566,0,0,0.0000,0.0000,566,566,0,566,1,566
208,2,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,2,13,1,13,Y,10362,1,19699,0,0,0.0000,0.0000,19699,19699,0,19699,1,19699
208,2,40,target,target_14,G,/+/The fat woman * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,1,1,1,1,Y,4635,0,929,0,0,0.0000,0.0000,929,929,0,929,1,929
208,2,40,target,target_14,G,/+/The fat woman * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,11,1,3,Y,4635,0,1920,0,2,0.0000,0.6667,1920,1920,879,2799,3,933
